[0, 6] ; [26, 30]
[2, 5] ; [50, 59]
[0, 3] ; [-1, 17]
[14, 23] ; [146, 151]
[4, 10] ; [27, 34]
[0, 6] ; [69, 71]
[0, 2] ; [7, 10]
[3, 9] ; [42, 47]
[9, 11] ; [24, 27]
[0, 3] ; [22, 25]
[0, 5] ; [20, 25]
[0, 6] ; [62, 68]
[80, 82] ; [1, 3]
[22, 27] ; [13, 19]
[5, 8] ; [22, 26]
[11, 14] ; [15, 19]
[3, 13] ; [145, 147]
[37, 40] ; [64, 66]
[4, 7] ; [73, 75]
[75, 83] ; [62, 67]
[0, 7] ; [83, 89]
[0, 8] ; [23, 26]
[0, 10] ; [56, 61]
[0, 6] ; [33, 38]
[110, 116] ; [82, 88]
[4, 8] ; [-1, 17]
[4, 9] ; [14, 22]
[15, 20] ; [162, 167]
[0, 5] ; [29, 32]
[8, 11] ; [25, 34]
[0, 7] ; [49, 51]
[0, 6] ; [31, 33]
[0, 6] ; [35, 38]
[0, 6] ; [10, 17]
[0, 3] ; [15, 23]
[4, 8] ; [43, 50]
[2, 7] ; [17, 23]
[0, 2] ; [12, 21]
[30, 35] ; [64, 68]
[3, 7] ; [35, 39]
[0, 11] ; [58, 66]
[4, 9] ; [12, 15]
[3, 6] ; [57, 60]
[0, 5] ; [174, 176]
[27, 31] ; [6, 8]
[0, 4] ; [5, 14]
[18, 21] ; [45, 50]
[0, 3] ; [37, 42]
[11, 14] ; [37, 40]
[4, 7] ; [92, 99]
[0, 3] ; [80, 82]
[0, 3] ; [34, 36]
[5, 11] ; [13, 16]
[39, 45] ; [46, 62]
[0, 3] ; [4, 9]
[33, 39] ; [55, 59]
[0, 2] ; [16, 18]
[7, 13] ; [13, 34]
[5, 9] ; [17, 23]
[0, 4] ; [8, 14]
[15, 20] ; [9, 11]
[69, 75] ; [13, 19]
[0, 6] ; [7, 10]
[0, 7] ; [63, 67]
[0, 5] ; [44, 49]
[17, 26] ; [27, 30]
[0, 6] ; [27, 37]
[0, 8] ; [98, 102]
[63, 66] ; [105, 110]
[0, 6] ; [128, 132]
[18, 22] ; [83, 87]
[30, 33] ; [71, 78]
[15, 20] ; [35, 40]
[0, 2] ; [21, 28]
[0, 5] ; [122, 138]
[4, 7] ; [17, 19]
[0, 6] ; [38, 46]
[0, 2] ; [33, 39]
[0, 5] ; [9, 18]
[32, 39] ; [19, 21]
[0, 6] ; [7, 11]
[0, 5] ; [39, 48]
[0, 3] ; [24, 28]
[11, 18] ; [29, 35]
[2, 9] ; [72, 75]
[0, 6] ; [51, 59]
[0, 6] ; [39, 46]
[0, 5] ; [31, 38]
[7, 11] ; [89, 92]
[66, 68] ; [0, 8]
[3, 10] ; [244, 247]
[0, 3] ; [14, 17]
[0, 6] ; [10, 13]
[4, 12] ; [18, 22]
[110, 115] ; [123, 128]
[0, 6] ; [10, 16]
[7, 13] ; [77, 80]
[0, 5] ; [14, 17]
[105, 110] ; [2, 6]
[0, 10] ; [66, 76]
[0, 6] ; [26, 28]
[15, 23] ; [61, 65]
[41, 45] ; [86, 90]
[4, 9] ; [39, 42]
[12, 15] ; [81, 84]
[0, 6] ; [27, 30]
[0, 4] ; [37, 41]
[7, 12] ; [106, 118]
[20, 25] ; [28, 38]
[10, 13] ; [45, 53]
[25, 27] ; [13, 21]
[0, 8] ; [103, 106]
[150, 157] ; [158, 161]
[70, 74] ; [76, 79]
[0, 6] ; [53, 57]
[0, 3] ; [12, 21]
[134, 137] ; [95, 101]
[12, 14] ; [65, 69]
[8, 16] ; [30, 37]
[0, 6] ; [129, 132]
[0, 3] ; [20, 22]
[12, 17] ; [29, 33]
[3, 9] ; [16, 37]
[18, 21] ; [9, 11]
[15, 22] ; [85, 89]
[17, 24] ; [35, 39]
[2, 6] ; [56, 63]
[0, 6] ; [17, 20]
[3, 8] ; [73, 97]
[0, 4] ; [70, 74]
[0, 8] ; [12, 16]
[0, 3] ; [74, 80]
[0, 5] ; [25, 32]
[0, 9] ; [95, 99]
[8, 13] ; [103, 105]
[0, 4] ; [27, 31]
[0, 4] ; [131, 134]
[0, 3] ; [29, 34]
[0, 3] ; [157, 161]
[17, 23] ; [29, 35]
[0, 8] ; [12, 15]
[63, 69] ; [10, 15]
[58, 62] ; [9, 12]
[0, 5] ; [27, 31]
[0, 5] ; [7, 11]
[59, 61] ; [6, 10]
[0, 5] ; [21, 25]
[8, 17] ; [0, 2]
[8, 13] ; [0, 2]
[52, 61] ; [62, 65]
[59, 61] ; [24, 28]
[0, 7] ; [33, 37]
[30, 34] ; [110, 112]
[2, 8] ; [82, 84]
[0, 7] ; [9, 16]
[12, 17] ; [37, 45]
[0, 8] ; [118, 125]
[0, 3] ; [34, 36]
[2, 8] ; [52, 56]
[43, 47] ; [121, 125]
[63, 68] ; [113, 115]
[0, 3] ; [38, 47]
[0, 6] ; [53, 55]
[0, 7] ; [9, 12]
[91, 93] ; [50, 53]
[0, 5] ; [27, 31]
[0, 4] ; [20, 25]
[4, 12] ; [82, 88]
[42, 49] ; [52, 54]
[0, 4] ; [54, 59]
[7, 13] ; [0, 6]
[9, 13] ; [42, 51]
[0, 5] ; [48, 56]
[0, 3] ; [8, 12]
[1, 5] ; [11, 25]
[3, 8] ; [136, 139]
[0, 7] ; [11, 13]
[0, 4] ; [42, 44]
[0, 2] ; [20, 28]
[8, 17] ; [18, 25]
[2, 7] ; [2, 9]
[6, 10] ; [67, 69]
[1, 4] ; [7, 11]
[34, 37] ; [84, 91]
[0, 3] ; [47, 54]
[3, 6] ; [73, 79]
[11, 16] ; [177, 180]
[0, 10] ; [47, 50]
[6, 12] ; [21, 26]
[0, 8] ; [41, 47]
[33, 41] ; [68, 71]
[0, 3] ; [13, 15]
[81, 89] ; [68, 73]
[0, 3] ; [9, 11]
[11, 17] ; [27, 29]
[2, 8] ; [95, 98]
[0, 4] ; [8, 15]
[0, 9] ; [57, 61]
[11, 20] ; [49, 51]
[0, 5] ; [29, 32]
[0, 6] ; [7, 12]
[0, 5] ; [10, 18]
[0, 10] ; [82, 84]
[0, 2] ; [33, 38]
[0, 2] ; [40, 48]
[18, 20] ; [21, 26]
[0, 7] ; [28, 31]
[97, 102] ; [167, 176]
[118, 130] ; [190, 192]
[0, 7] ; [31, 38]
[0, 10] ; [38, 43]
[6, 9] ; [23, 25]
[13, 17] ; [76, 79]
[11, 14] ; [53, 60]
[26, 28] ; [14, 23]
[3, 6] ; [43, 49]
[44, 58] ; [105, 114]
[0, 6] ; [11, 16]
[0, 6] ; [10, 15]
[5, 7] ; [41, 45]
[2, 7] ; [71, 75]
[0, 8] ; [9, 12]
[5, 15] ; [91, 95]
[105, 112] ; [113, 140]
[63, 68] ; [154, 157]
[13, 19] ; [20, 25]
[3, 12] ; [45, 49]
[38, 40] ; [103, 105]
[9, 14] ; [40, 44]
[0, 5] ; [103, 117]
[0, 3] ; [10, 12]
[6, 9] ; [112, 114]
[0, 3] ; [16, 18]
[202, 207] ; [197, 200]
[3, 10] ; [164, 177]
[0, 7] ; [-1, 17]
[0, 3] ; [39, 45]
[42, 44] ; [12, 14]
[0, 6] ; [17, 19]
[7, 12] ; [16, 19]
[0, 7] ; [26, 33]
[38, 42] ; [49, 53]
[0, 6] ; [70, 74]
[0, 7] ; [20, 27]
[36, 43] ; [94, 102]
[0, 3] ; [13, 18]
[0, 3] ; [58, 62]
[0, 3] ; [93, 98]
[0, 6] ; [44, 46]
[0, 4] ; [47, 53]
[6, 11] ; [40, 44]
[0, 3] ; [9, 24]
[0, 11] ; [38, 43]
[0, 10] ; [48, 50]
[0, 1] ; [-1, 17]
[3, 11] ; [131, 134]
[1, 9] ; [86, 89]
[3, 7] ; [135, 141]
[0, 8] ; [95, 99]
[11, 16] ; [109, 111]
[6, 12] ; [87, 89]
[10, 15] ; [31, 33]
[0, 5] ; [57, 61]
[55, 58] ; [64, 66]
[13, 17] ; [36, 38]
[18, 27] ; [31, 38]
[1, 3] ; [81, 85]
[60, 65] ; [0, 7]
[0, 7] ; [96, 100]
[0, 4] ; [64, 67]
[65, 68] ; [0, 4]
[0, 4] ; [8, 11]
[0, 7] ; [23, 27]
[3, 8] ; [124, 127]
[2, 8] ; [85, 87]
[0, 3] ; [87, 91]
[0, 3] ; [4, 9]
[31, 35] ; [56, 62]
[0, 10] ; [45, 59]
[2, 7] ; [68, 73]
[0, 5] ; [15, 19]
[3, 10] ; [59, 79]
[0, 8] ; [72, 77]
[0, 3] ; [1, 2]
[10, 16] ; [68, 72]
[3, 10] ; [234, 243]
[46, 49] ; [50, 64]
[0, 6] ; [26, 28]
[0, 2] ; [6, 10]
[1, 8] ; [9, 34]
[0, 2] ; [23, 31]
[0, 4] ; [78, 82]
[18, 21] ; [11, 15]
[4, 6] ; [7, 10]
[0, 6] ; [12, 20]
[8, 10] ; [3, 6]
[11, 14] ; [34, 36]
[4, 7] ; [166, 178]
[0, 3] ; [63, 69]
[50, 58] ; [121, 124]
[0, 4] ; [50, 52]
[13, 17] ; [62, 76]
[6, 11] ; [94, 102]
[3, 7] ; [183, 190]
[2, 11] ; [56, 58]
[0, 2] ; [11, 16]
[0, 6] ; [33, 38]
[11, 14] ; [32, 36]
[3, 10] ; [0, 2]
[-1, 18] ; [30, 39]
[76, 82] ; [88, 95]
[-1, 18] ; [41, 47]
[20, 25] ; [114, 116]
[0, 2] ; [48, 50]
[0, 2] ; [68, 70]
[9, 13] ; [55, 59]
[0, 6] ; [41, 45]
[0, 5] ; [53, 60]
[30, 35] ; [70, 73]
[6, 11] ; [86, 93]
[3, 10] ; [-1, 17]
[0, 3] ; [55, 62]
[0, 6] ; [20, 24]
[3, 10] ; [22, 24]
[48, 54] ; [75, 79]
[3, 11] ; [83, 87]
[3, 7] ; [72, 87]
[16, 21] ; [124, 127]
[30, 35] ; [44, 47]
[10, 12] ; [33, 37]
[0, 3] ; [10, 12]
[28, 31] ; [59, 62]
[6, 10] ; [13, 15]
[12, 16] ; [48, 53]
[181, 183] ; [245, 249]
[22, 28] ; [53, 57]
[21, 25] ; [5, 10]
[0, 3] ; [86, 89]
[0, 5] ; [50, 52]
[0, 2] ; [11, 18]
[0, 6] ; [21, 25]
[0, 3] ; [24, 30]
[0, 6] ; [55, 62]
[31, 34] ; [16, 21]
[4, 11] ; [46, 51]
[0, 5] ; [64, 71]
[21, 24] ; [73, 76]
[0, 2] ; [7, 9]
[6, 10] ; [15, 18]
[0, 3] ; [35, 41]
[13, 18] ; [32, 35]
[9, 16] ; [29, 33]
[18, 25] ; [32, 38]
[2, 10] ; [11, 20]
[0, 3] ; [5, 12]
[9, 14] ; [49, 51]
[44, 48] ; [78, 84]
[47, 51] ; [9, 11]
[0, 4] ; [35, 38]
[20, 26] ; [83, 86]
[34, 39] ; [9, 13]
[4, 7] ; [11, 23]
[0, 6] ; [30, 34]
[3, 9] ; [18, 22]
[2, 9] ; [60, 67]
[5, 9] ; [11, 14]
[0, 3] ; [57, 63]
[0, 5] ; [40, 45]
[0, 5] ; [18, 21]
[56, 62] ; [22, 25]
[13, 18] ; [22, 26]
[3, 8] ; [54, 64]
[39, 45] ; [59, 66]
[5, 11] ; [12, 16]
[23, 25] ; [94, 98]
[0, 7] ; [47, 50]
[0, 8] ; [12, 15]
[0, 3] ; [5, 8]
[17, 20] ; [27, 30]
[0, 5] ; [70, 72]
[0, 8] ; [13, 17]
[0, 4] ; [63, 67]
[16, 20] ; [0, 8]
[3, 6] ; [87, 92]
[29, 38] ; [16, 20]
[2, 8] ; [74, 78]
[0, 10] ; [11, 13]
[0, 7] ; [55, 59]
[0, 7] ; [64, 66]
[0, 9] ; [48, 60]
[0, 6] ; [7, 13]
[0, 6] ; [21, 23]
[27, 31] ; [22, 24]
[3, 11] ; [13, 21]
[0, 3] ; [45, 51]
[0, 6] ; [14, 17]
[11, 17] ; [18, 32]
[2, 8] ; [77, 79]
[67, 73] ; [49, 53]
[13, 21] ; [177, 180]
[64, 74] ; [86, 89]
[4, 9] ; [88, 94]
[161, 168] ; [185, 187]
[2, 12] ; [27, 59]
[6, 14] ; [27, 31]
[71, 79] ; [3, 11]
[0, 4] ; [56, 62]
[26, 34] ; [43, 50]
[16, 23] ; [6, 9]
[8, 11] ; [14, 24]
[4, 9] ; [70, 72]
[6, 8] ; [89, 94]
[0, 6] ; [7, 13]
[11, 15] ; [27, 30]
[8, 13] ; [48, 52]
[25, 31] ; [0, 2]
[4, 7] ; [55, 58]
[0, 2] ; [13, 16]
[0, 5] ; [68, 73]
[0, 3] ; [51, 53]
[0, 6] ; [72, 79]
[45, 51] ; [17, 20]
[0, 7] ; [32, 36]
[0, 6] ; [26, 42]
[3, 8] ; [65, 69]
[3, 6] ; [11, 20]
[0, 2] ; [5, 11]
[2, 11] ; [132, 133]
[2, 11] ; [113, 119]
[8, 13] ; [58, 63]
[0, 2] ; [8, 10]
[3, 9] ; [42, 45]
[0, 4] ; [23, 25]
[0, 4] ; [5, 9]
[0, 8] ; [27, 32]
[29, 33] ; [50, 52]
[1, 4] ; [16, 27]
[68, 71] ; [57, 61]
[0, 2] ; [188, 193]
[0, 6] ; [61, 65]
[9, 16] ; [17, 21]
[3, 9] ; [35, 40]
[14, 31] ; [8, 13]
[3, 20] ; [108, 114]
[0, 5] ; [20, 26]
[0, 6] ; [10, 19]
[65, 70] ; [48, 54]
[4, 7] ; [52, 61]
[0, 5] ; [22, 28]
[14, 19] ; [114, 128]
[4, 10] ; [45, 49]
[0, 8] ; [105, 107]
[0, 6] ; [101, 105]
[4, 6] ; [7, 9]
[0, 3] ; [92, 94]
[0, 6] ; [60, 64]
[0, 5] ; [73, 77]
[13, 17] ; [101, 105]
[3, 6] ; [70, 74]
[3, 6] ; [7, 9]
[3, 10] ; [110, 114]
[110, 116] ; [-1, 17]
[40, 43] ; [30, 37]
[33, 37] ; [70, 74]
[0, 3] ; [7, 11]
[43, 49] ; [70, 72]
[0, 7] ; [61, 68]
[0, 4] ; [22, 29]
[168, 176] ; [150, 160]
[0, 4] ; [36, 40]
[0, 6] ; [56, 63]
[0, 7] ; [107, 113]
[0, 3] ; [18, 21]
[39, 44] ; [18, 24]
[35, 38] ; [61, 66]
[0, 3] ; [34, 39]
[9, 12] ; [54, 60]
[5, 10] ; [177, 181]
[0, 6] ; [43, 48]
[12, 22] ; [49, 52]
[6, 8] ; [70, 74]
[0, 5] ; [15, 25]
[6, 11] ; [61, 65]
[118, 130] ; [244, 252]
[22, 28] ; [82, 90]
[0, 3] ; [17, 25]
[72, 79] ; [80, 93]
[2, 8] ; [14, 23]
[1, 9] ; [13, 23]
[54, 61] ; [62, 65]
[2, 9] ; [17, 36]
[6, 12] ; [26, 28]
[0, 3] ; [74, 77]
[79, 84] ; [98, 103]
[27, 31] ; [14, 23]
[44, 48] ; [15, 18]
[0, 6] ; [11, 15]
[9, 11] ; [52, 56]
[11, 15] ; [26, 35]
[4, 9] ; [-1, 17]
[0, 4] ; [28, 30]
[0, 3] ; [72, 78]
[55, 60] ; [17, 21]
[121, 124] ; [90, 100]
[15, 31] ; [34, 46]
[3, 10] ; [119, 123]
[0, 2] ; [23, 30]
[15, 23] ; [121, 130]
[9, 15] ; [48, 50]
[1, 6] ; [121, 128]
[0, 4] ; [19, 25]
[0, 6] ; [57, 59]
[20, 26] ; [5, 7]
[1, 5] ; [20, 24]
[0, 2] ; [58, 67]
[76, 81] ; [61, 75]
[23, 27] ; [122, 128]
[27, 30] ; [3, 5]
[7, 13] ; [90, 93]
[118, 120] ; [155, 163]
[9, 12] ; [41, 48]
[0, 7] ; [14, 22]
[0, 11] ; [34, 40]
[0, 5] ; [10, 18]
[64, 74] ; [58, 61]
[-1, 18] ; [98, 102]
[2, 4] ; [17, 21]
[131, 134] ; [217, 226]
[0, 5] ; [28, 32]
[4, 10] ; [99, 103]
[0, 6] ; [34, 39]
[6, 8] ; [54, 56]
[8, 15] ; [60, 62]
[0, 3] ; [163, 168]
[0, 2] ; [48, 52]
[2, 8] ; [69, 76]
[2, 8] ; [14, 23]
[0, 5] ; [36, 39]
[0, 5] ; [26, 33]
[0, 8] ; [29, 33]
[3, 8] ; [14, 28]
[63, 68] ; [125, 134]
[0, 6] ; [42, 46]
[6, 11] ; [60, 64]
[2, 11] ; [87, 92]
[-1, 18] ; [28, 31]
[0, 6] ; [35, 37]
[0, 7] ; [8, 28]
[13, 17] ; [37, 39]
[0, 4] ; [84, 87]
[0, 7] ; [44, 46]
[7, 9] ; [55, 62]
[0, 10] ; [100, 108]
[0, 3] ; [53, 61]
[24, 29] ; [-1, 17]
[0, 2] ; [11, 16]
[48, 52] ; [84, 86]
[0, 10] ; [24, 28]
[13, 34] ; [59, 68]
[0, 5] ; [19, 28]
[48, 52] ; [71, 74]
[0, 7] ; [8, 14]
[0, 6] ; [17, 19]
[39, 43] ; [17, 20]
[0, 11] ; [25, 31]
[18, 24] ; [191, 196]
[11, 34] ; [35, 37]
[0, 2] ; [8, 12]
[20, 28] ; [10, 14]
[0, 3] ; [33, 36]
[51, 59] ; [38, 43]
[0, 5] ; [141, 147]
[0, 4] ; [18, 24]
[0, 3] ; [69, 73]
[0, 3] ; [39, 43]
[0, 5] ; [63, 67]
[19, 22] ; [31, 36]
[0, 5] ; [23, 28]
[0, 5] ; [34, 39]
[0, 5] ; [25, 31]
[3, 6] ; [-1, 17]
[44, 48] ; [8, 18]
[27, 34] ; [80, 82]
[9, 14] ; [62, 64]
[13, 20] ; [134, 141]
[0, 8] ; [18, 21]
[0, 2] ; [-1, 17]
[0, 7] ; [25, 27]
[0, 5] ; [31, 35]
[0, 9] ; [36, 41]
[9, 13] ; [35, 49]
[39, 44] ; [56, 62]
[29, 33] ; [38, 40]
[61, 66] ; [47, 52]
[0, 3] ; [36, 41]
[-1, 18] ; [103, 106]
[0, 7] ; [12, 14]
[15, 24] ; [46, 50]
[0, 7] ; [87, 91]
[14, 19] ; [10, 13]
[175, 180] ; [181, 187]
[0, 2] ; [17, 23]
[73, 77] ; [67, 72]
[35, 40] ; [17, 24]
[2, 8] ; [88, 90]
[22, 30] ; [15, 21]
[0, 8] ; [17, 24]
[5, 10] ; [33, 36]
[5, 8] ; [36, 40]
[0, 5] ; [17, 21]
[0, 8] ; [136, 138]
[0, 6] ; [29, 33]
[98, 103] ; [41, 49]
[63, 90] ; [91, 94]
[6, 9] ; [66, 70]
[6, 11] ; [48, 53]
[3, 6] ; [14, 17]
[50, 55] ; [56, 59]
[11, 20] ; [77, 81]
[0, 7] ; [28, 30]
[0, 11] ; [40, 44]
[10, 18] ; [34, 42]
[0, 5] ; [41, 45]
[36, 42] ; [99, 108]
[50, 55] ; [65, 68]
[6, 14] ; [32, 40]
[76, 79] ; [-1, 17]
[0, 4] ; [15, 22]
[8, 15] ; [61, 66]
[46, 52] ; [8, 10]
[39, 45] ; [97, 101]
[0, 6] ; [7, 35]
[36, 42] ; [95, 98]
[90, 95] ; [96, 111]
[0, 4] ; [18, 22]
[14, 20] ; [76, 80]
[0, 6] ; [55, 62]
[1, 6] ; [107, 109]
[0, 5] ; [43, 46]
[7, 17] ; [46, 50]
[0, 5] ; [48, 55]
[32, 39] ; [21, 23]
[0, 5] ; [29, 37]
[2, 7] ; [52, 54]
[-1, 18] ; [70, 74]
[9, 16] ; [17, 21]
[0, 6] ; [74, 76]
[0, 3] ; [9, 14]
[3, 12] ; [75, 79]
[0, 2] ; [42, 48]
[39, 46] ; [47, 56]
[7, 9] ; [16, 25]
[7, 15] ; [22, 28]
[2, 8] ; [35, 42]
[0, 5] ; [43, 50]
[2, 6] ; [19, 22]
[17, 20] ; [43, 50]
[101, 105] ; [0, 2]
[0, 4] ; [53, 56]
[6, 9] ; [59, 63]
[3, 6] ; [10, 20]
[113, 116] ; [6, 11]
[8, 10] ; [16, 19]
[2, 8] ; [104, 108]
[15, 19] ; [31, 39]
[4, 10] ; [74, 78]
[42, 46] ; [60, 63]
[7, 14] ; [67, 74]
[4, 6] ; [65, 69]
[0, 5] ; [6, 17]
[4, 12] ; [36, 38]
[4, 9] ; [23, 25]
[50, 56] ; [0, 7]
[0, 10] ; [45, 47]
[9, 13] ; [59, 62]
[0, 6] ; [30, 37]
[95, 101] ; [55, 60]
[29, 31] ; [45, 49]
[3, 10] ; [39, 43]
[0, 6] ; [80, 85]
[0, 6] ; [36, 37]
[0, 3] ; [27, 29]
[5, 11] ; [57, 59]
[3, 11] ; [94, 100]
[0, 7] ; [10, 17]
[18, 27] ; [34, 37]
[3, 6] ; [30, 33]
[0, 6] ; [76, 82]
[86, 89] ; [90, 97]
[2, 5] ; [12, 16]
[7, 14] ; [39, 42]
[3, 6] ; [-1, 17]
[5, 14] ; [15, 19]
[0, 7] ; [69, 74]
[126, 133] ; [9, 17]
[6, 8] ; [4, 6]
[0, 3] ; [10, 15]
[0, 5] ; [9, 13]
[0, 7] ; [36, 40]
[6, 12] ; [26, 28]
[2, 6] ; [25, 32]
[82, 88] ; [38, 44]
[2, 5] ; [68, 72]
[0, 5] ; [8, 13]
[9, 11] ; [49, 52]
[3, 8] ; [116, 120]
[0, 7] ; [41, 44]
[2, 10] ; [19, 45]
[0, 2] ; [23, 33]
[0, 6] ; [10, 14]
[40, 48] ; [22, 26]
[33, 40] ; [77, 81]
[88, 94] ; [54, 62]
[3, 9] ; [28, 37]
[37, 40] ; [55, 57]
[0, 3] ; [24, 28]
[49, 52] ; [21, 28]
[0, 9] ; [38, 43]
[0, 5] ; [9, 12]
[3, 7] ; [68, 73]
[0, 7] ; [35, 41]
[9, 12] ; [32, 36]
[55, 62] ; [65, 69]
[-1, 18] ; [10, 20]
[2, 11] ; [18, 22]
[0, 2] ; [28, 38]
[0, 3] ; [53, 66]
[7, 10] ; [37, 41]
[0, 3] ; [99, 103]
[75, 81] ; [41, 44]
[2, 6] ; [54, 58]
[0, 4] ; [20, 24]
[9, 11] ; [2, 6]
[37, 40] ; [79, 81]
[17, 23] ; [119, 123]
[98, 102] ; [108, 112]
[2, 9] ; [45, 47]
[0, 4] ; [18, 24]
[23, 25] ; [71, 77]
[26, 37] ; [3, 7]
[17, 23] ; [60, 66]
[28, 33] ; [10, 15]
[0, 2] ; [7, 11]
[1, 3] ; [76, 80]
[2, 7] ; [46, 53]
[0, 8] ; [-1, 17]
[4, 10] ; [95, 97]
[0, 6] ; [16, 20]
[7, 17] ; [21, 25]
[6, 13] ; [30, 32]
[25, 27] ; [137, 141]
[0, 8] ; [9, 13]
[6, 13] ; [72, 75]
[0, 2] ; [159, 164]
[0, 4] ; [8, 17]
[0, 4] ; [19, 23]
[5, 11] ; [67, 73]
[0, 7] ; [128, 131]
[33, 37] ; [52, 54]
[106, 114] ; [92, 94]
[141, 151] ; [5, 6]
[9, 19] ; [58, 61]
[3, 10] ; [233, 238]
[0, 5] ; [51, 58]
[46, 52] ; [59, 68]
[3, 9] ; [23, 40]
[28, 33] ; [1, 4]
[30, 36] ; [118, 123]
[0, 5] ; [6, 10]
[30, 32] ; [103, 108]
[23, 27] ; [11, 18]
[0, 9] ; [66, 70]
[2, 6] ; [7, 31]
[38, 56] ; [-1, 17]
[184, 187] ; [236, 241]
[0, 3] ; [31, 41]
[11, 14] ; [28, 33]
[7, 11] ; [30, 34]
[0, 4] ; [13, 23]
[0, 6] ; [33, 37]
[0, 7] ; [11, 14]
[3, 6] ; [17, 21]
[36, 40] ; [60, 62]
[5, 11] ; [37, 39]
[0, 7] ; [51, 55]
[9, 14] ; [46, 54]
[0, 4] ; [82, 85]
[11, 13] ; [32, 34]
[0, 3] ; [107, 110]
[6, 12] ; [43, 51]
[44, 50] ; [59, 61]
[3, 9] ; [19, 25]
[14, 17] ; [53, 62]
[0, 3] ; [52, 58]
[0, 6] ; [8, 10]
[0, 3] ; [7, 14]
[0, 7] ; [39, 43]
[3, 9] ; [31, 41]
[7, 10] ; [69, 73]
[30, 36] ; [85, 90]
[3, 9] ; [29, 32]
[6, 10] ; [50, 55]
[6, 9] ; [48, 50]
[45, 50] ; [50, 54]
[3, 11] ; [79, 86]
[48, 55] ; [84, 92]
[0, 10] ; [16, 20]
[22, 28] ; [45, 49]
[6, 10] ; [55, 74]
[6, 12] ; [64, 66]
[2, 8] ; [94, 99]
[8, 13] ; [49, 51]
[3, 8] ; [56, 59]
[0, 6] ; [-1, 17]
[7, 13] ; [58, 60]
[16, 19] ; [90, 92]
[52, 57] ; [35, 39]
[0, 7] ; [47, 49]
[28, 33] ; [8, 14]
[7, 11] ; [21, 23]
[0, 7] ; [24, 29]
[0, 7] ; [81, 83]
[0, 6] ; [50, 54]
[0, 4] ; [38, 44]
[0, 4] ; [19, 21]
[4, 9] ; [20, 26]
[2, 8] ; [34, 36]
[0, 5] ; [16, 18]
[6, 9] ; [20, 22]
[0, 3] ; [19, 24]
[35, 42] ; [68, 73]
[3, 9] ; [124, 130]
[5, 13] ; [58, 60]
[0, 7] ; [8, 17]
[0, 3] ; [131, 135]
[118, 120] ; [81, 87]
[21, 23] ; [15, 19]
[38, 41] ; [28, 33]
[89, 92] ; [88, 94]
[3, 10] ; [161, 170]
[9, 16] ; [73, 75]
[0, 4] ; [103, 105]
[20, 25] ; [61, 63]
[0, 5] ; [28, 31]
[144, 154] ; [107, 111]
[45, 51] ; [95, 111]
[2, 8] ; [63, 69]
[18, 20] ; [64, 68]
[0, 9] ; [54, 62]
[0, 9] ; [56, 58]
[70, 75] ; [2, 5]
[2, 5] ; [80, 84]
[0, 6] ; [29, 37]
[24, 30] ; [-1, 17]
[28, 31] ; [42, 49]
[23, 26] ; [27, 52]
[23, 27] ; [28, 39]
[11, 18] ; [36, 40]
[0, 7] ; [21, 25]
[0, 3] ; [31, 36]
[2, 9] ; [72, 74]
[0, 4] ; [8, 12]
[3, 6] ; [10, 14]
[54, 61] ; [7, 14]
[10, 12] ; [-1, 17]
[60, 65] ; [0, 7]
[0, 6] ; [60, 64]
[3, 9] ; [52, 55]
[45, 97] ; [98, 102]
[0, 5] ; [75, 82]
[0, 4] ; [98, 100]
[0, 2] ; [20, 28]
[1, 4] ; [139, 144]
[31, 34] ; [71, 75]
[25, 30] ; [8, 13]
[0, 3] ; [42, 44]
[0, 6] ; [33, 35]
[128, 133] ; [139, 141]
[0, 6] ; [17, 22]
[0, 2] ; [26, 33]
[0, 3] ; [87, 95]
[4, 7] ; [62, 66]
[33, 37] ; [124, 126]
[118, 120] ; [44, 46]
[24, 29] ; [7, 9]
[0, 6] ; [17, 21]
[0, 7] ; [10, 13]
[0, 5] ; [14, 22]
[0, 7] ; [62, 65]
[63, 88] ; [89, 92]
[16, 24] ; [7, 12]
[0, 5] ; [24, 34]
[24, 32] ; [55, 59]
[0, 3] ; [37, 42]
[3, 8] ; [44, 51]
[0, 5] ; [29, 35]
[0, 5] ; [142, 150]
[0, 3] ; [85, 87]
[2, 8] ; [15, 25]
[0, 2] ; [5, 9]
[4, 11] ; [55, 61]
[30, 37] ; [184, 188]
[2, 5] ; [94, 99]
[0, 6] ; [9, 18]
[23, 31] ; [94, 97]
[68, 70] ; [97, 102]
[6, 11] ; [62, 69]
[0, 3] ; [45, 47]
[3, 7] ; [75, 81]
[0, 4] ; [8, 13]
[42, 45] ; [14, 16]
[93, 98] ; [106, 110]
[2, 6] ; [24, 34]
[0, 3] ; [4, 12]
[17, 21] ; [73, 77]
[8, 13] ; [62, 65]
[13, 18] ; [6, 10]
[5, 9] ; [77, 81]
[3, 7] ; [28, 36]
[8, 15] ; [55, 57]
[0, 2] ; [60, 64]
[3, 7] ; [117, 120]
[4, 6] ; [25, 29]
[19, 24] ; [0, 7]
[0, 2] ; [24, 28]
[4, 8] ; [25, 27]
[0, 8] ; [24, 31]
[0, 8] ; [127, 132]
[2, 8] ; [15, 39]
[3, 9] ; [43, 48]
[14, 20] ; [9, 12]
