[85, 90] ; [127, 136]
[0, 3] ; [4, 11]
[18, 20] ; [33, 37]
[0, 3] ; [18, 26]
[112, 122] ; [123, 127]
[3, 9] ; [98, 101]
[2, 6] ; [14, 16]
[0, 10] ; [11, 41]
[2, 8] ; [8, 14]
[53, 56] ; [16, 23]
[0, 5] ; [47, 53]
[0, 3] ; [87, 92]
[58, 67] ; [100, 105]
[4, 6] ; [13, 17]
[49, 58] ; [133, 139]
[-1, 18] ; [2, 7]
[3, 6] ; [64, 67]
[38, 40] ; [70, 72]
[0, 5] ; [17, 19]
[116, 120] ; [121, 124]
[0, 4] ; [135, 144]
[-1, 18] ; [-1, 17]
[44, 52] ; [108, 115]
[29, 34] ; [37, 41]
[70, 74] ; [76, 79]
[0, 7] ; [75, 80]
[98, 100] ; [147, 152]
[3, 6] ; [57, 60]
[11, 48] ; [52, 60]
[0, 10] ; [11, 34]
[0, 7] ; [10, 19]
[0, 3] ; [20, 24]
[22, 26] ; [40, 45]
[8, 13] ; [97, 99]
[180, 187] ; [27, 37]
[0, 5] ; [16, 20]
[6, 14] ; [82, 89]
[0, 5] ; [27, 30]
[2, 10] ; [71, 74]
[0, 5] ; [9, 13]
[0, 3] ; [4, 11]
[0, 11] ; [12, 14]
[3, 7] ; [7, 10]
[49, 53] ; [78, 84]
[0, 4] ; [20, 24]
[0, 5] ; [70, 74]
[0, 6] ; [153, 159]
[5, 8] ; [46, 52]
[11, 13] ; [89, 95]
[0, 5] ; [50, 54]
[0, 5] ; [9, 11]
[0, 11] ; [35, 52]
[0, 6] ; [11, 13]
[0, 6] ; [21, 26]
[0, 5] ; [147, 151]
[2, 10] ; [76, 78]
[36, 42] ; [95, 98]
[0, 8] ; [51, 57]
[0, 3] ; [89, 103]
[0, 3] ; [48, 56]
[19, 22] ; [23, 25]
[0, 7] ; [80, 86]
[0, 6] ; [12, 15]
[0, 7] ; [28, 30]
[0, 3] ; [42, 46]
[25, 27] ; [45, 47]
[0, 4] ; [29, 31]
[0, 4] ; [34, 38]
[28, 32] ; [147, 149]
[0, 2] ; [17, 21]
[2, 4] ; [53, 60]
[57, 60] ; [107, 109]
[68, 76] ; [160, 164]
[108, 116] ; [90, 100]
[0, 10] ; [14, 21]
[9, 14] ; [27, 38]
[2, 11] ; [50, 55]
[98, 103] ; [56, 58]
[0, 4] ; [94, 99]
[3, 6] ; [38, 41]
[0, 5] ; [47, 49]
[0, 7] ; [83, 85]
[0, 4] ; [31, 33]
[0, 3] ; [91, 94]
[11, 14] ; [17, 20]
[0, 5] ; [36, 46]
[0, 3] ; [81, 88]
[0, 3] ; [32, 40]
[0, 3] ; [3, 7]
[7, 16] ; [30, 34]
[0, 4] ; [7, 13]
[1, 7] ; [21, 23]
[0, 10] ; [11, 34]
[12, 14] ; [32, 36]
[0, 5] ; [9, 13]
[59, 66] ; [-1, 17]
[63, 69] ; [80, 82]
[2, 7] ; [14, 21]
[3, 9] ; [9, 15]
[125, 132] ; [138, 140]
[0, 3] ; [-1, 17]
[15, 19] ; [75, 87]
[3, 7] ; [42, 45]
[0, 2] ; [74, 81]
[57, 65] ; [76, 80]
[3, 6] ; [58, 68]
[0, 6] ; [150, 153]
[3, 9] ; [75, 79]
[63, 67] ; [72, 79]
[2, 7] ; [82, 89]
[9, 14] ; [17, 26]
[36, 44] ; [56, 64]
[2, 11] ; [104, 105]
[0, 3] ; [30, 32]
[8, 13] ; [18, 23]
[0, 2] ; [68, 70]
[3, 9] ; [51, 54]
[30, 32] ; [2, 11]
[3, 11] ; [107, 115]
[-1, 18] ; [83, 86]
[39, 42] ; [25, 30]
[36, 39] ; [78, 80]
[18, 20] ; [12, 14]
[16, 38] ; [76, 80]
[27, 33] ; [38, 43]
[2, 8] ; [54, 64]
[18, 23] ; [99, 101]
[61, 68] ; [53, 56]
[13, 16] ; [91, 97]
[15, 24] ; [107, 109]
[48, 55] ; [18, 23]
[0, 10] ; [35, 39]
[6, 10] ; [129, 133]
[6, 11] ; [94, 102]
[3, 9] ; [16, 29]
[33, 37] ; [76, 79]
[6, 10] ; [39, 45]
[36, 45] ; [76, 80]
[2, 8] ; [26, 33]
[10, 15] ; [22, 25]
[0, 6] ; [46, 51]
[0, 3] ; [19, 25]
[2, 6] ; [57, 59]
[27, 30] ; [20, 24]
[0, 3] ; [38, 41]
[0, 4] ; [37, 40]
[0, 3] ; [8, 13]
[0, 7] ; [65, 68]
[15, 23] ; [156, 159]
[9, 15] ; [79, 83]
[17, 24] ; [37, 49]
[0, 7] ; [105, 109]
[2, 7] ; [67, 76]
[0, 3] ; [4, 10]
[0, 5] ; [5, 12]
[0, 11] ; [46, 53]
[0, 6] ; [24, 27]
[6, 10] ; [60, 66]
[3, 7] ; [48, 52]
[8, 16] ; [36, 38]
[0, 4] ; [128, 131]
[0, 6] ; [57, 62]
[4, 12] ; [29, 36]
[16, 21] ; [30, 32]
[0, 3] ; [47, 57]
[-1, 18] ; [7, 10]
[1, 5] ; [122, 124]
[27, 30] ; [47, 50]
[39, 44] ; [56, 62]
[110, 120] ; [121, 128]
[0, 9] ; [16, 21]
[0, 5] ; [27, 37]
[3, 7] ; [28, 36]
[0, 3] ; [27, 33]
[0, 2] ; [32, 49]
[0, 5] ; [44, 48]
[7, 9] ; [38, 42]
[7, 11] ; [18, 20]
[4, 9] ; [176, 182]
[63, 70] ; [49, 53]
[43, 46] ; [38, 42]
[8, 15] ; [105, 118]
[13, 18] ; [25, 29]
[0, 2] ; [16, 22]
[42, 44] ; [0, 6]
[21, 27] ; [41, 45]
[4, 11] ; [32, 37]
[6, 11] ; [86, 88]
[0, 4] ; [28, 32]
[15, 20] ; [97, 99]
[4, 12] ; [13, 20]
[0, 5] ; [63, 67]
[44, 48] ; [92, 96]
[5, 13] ; [90, 94]
[0, 3] ; [33, 37]
[0, 5] ; [25, 33]
[30, 37] ; [38, 50]
[36, 42] ; [13, 15]
[0, 6] ; [20, 26]
[0, 7] ; [133, 137]
[3, 5] ; [13, 16]
[210, 214] ; [215, 226]
[54, 59] ; [67, 70]
[1, 6] ; [24, 31]
[19, 21] ; [0, 2]
[0, 5] ; [17, 21]
[76, 81] ; [64, 68]
[0, 5] ; [37, 41]
[0, 8] ; [50, 54]
[61, 68] ; [13, 15]
[0, 3] ; [26, 35]
[0, 6] ; [29, 37]
[4, 8] ; [55, 58]
[0, 7] ; [-1, 17]
[23, 31] ; [32, 41]
[0, 6] ; [84, 89]
[0, 10] ; [39, 69]
[3, 8] ; [140, 142]
[5, 7] ; [45, 49]
[0, 5] ; [13, 17]
[84, 86] ; [31, 36]
[0, 5] ; [6, 10]
[0, 4] ; [53, 57]
[53, 57] ; [10, 13]
[3, 9] ; [67, 73]
[0, 9] ; [36, 40]
[0, 10] ; [90, 99]
[33, 39] ; [83, 87]
[0, 3] ; [97, 105]
[3, 9] ; [72, 77]
[4, 9] ; [147, 155]
[0, 5] ; [73, 80]
[0, 7] ; [25, 27]
[11, 13] ; [0, 2]
[0, 3] ; [15, 20]
[0, 7] ; [28, 31]
[10, 14] ; [31, 34]
[6, 9] ; [48, 51]
[69, 74] ; [40, 44]
[0, 3] ; [12, 22]
[75, 85] ; [103, 108]
[1, 4] ; [60, 69]
[22, 24] ; [15, 17]
[0, 2] ; [146, 152]
[19, 22] ; [52, 55]
[2, 11] ; [89, 93]
[37, 46] ; [107, 111]
[0, 7] ; [42, 46]
[10, 18] ; [81, 85]
[18, 21] ; [22, 29]
[58, 62] ; [9, 12]
[0, 5] ; [6, 10]
[5, 8] ; [22, 24]
[0, 3] ; [27, 32]
[16, 23] ; [6, 10]
[7, 10] ; [108, 110]
[4, 7] ; [81, 85]
[57, 60] ; [89, 93]
[49, 53] ; [54, 56]
[10, 15] ; [22, 25]
[13, 18] ; [137, 146]
[9, 12] ; [4, 8]
[65, 68] ; [162, 164]
[110, 113] ; [125, 127]
[0, 5] ; [6, 22]
[0, 4] ; [19, 23]
[0, 2] ; [9, 13]
[0, 7] ; [18, 24]
[0, 6] ; [57, 60]
[0, 4] ; [54, 60]
[9, 15] ; [53, 55]
[0, 3] ; [21, 25]
[0, 3] ; [46, 51]
[7, 9] ; [15, 17]
[37, 40] ; [102, 106]
[32, 37] ; [112, 118]
[0, 5] ; [31, 35]
[0, 6] ; [10, 14]
[21, 30] ; [116, 126]
[124, 126] ; [198, 207]
[0, 6] ; [26, 29]
[9, 13] ; [32, 34]
[92, 96] ; [102, 109]
[5, 15] ; [28, 37]
[33, 39] ; [6, 10]
[130, 136] ; [144, 149]
[0, 6] ; [17, 22]
[35, 38] ; [3, 7]
[0, 2] ; [11, 15]
[0, 7] ; [22, 26]
[25, 33] ; [15, 20]
[5, 15] ; [66, 69]
[0, 11] ; [17, 23]
[0, 5] ; [91, 96]
[19, 24] ; [30, 34]
[53, 55] ; [80, 86]
[2, 7] ; [55, 58]
[15, 18] ; [42, 48]
[0, 3] ; [4, 19]
[29, 31] ; [51, 53]
[-1, 18] ; [27, 30]
[0, 3] ; [9, 11]
[0, 2] ; [4, 10]
[0, 6] ; [120, 128]
[-1, 18] ; [54, 56]
[4, 12] ; [31, 35]
[8, 12] ; [24, 26]
[39, 43] ; [70, 72]
[0, 6] ; [7, 34]
[36, 45] ; [11, 16]
[0, 3] ; [19, 30]
[2, 9] ; [70, 75]
[0, 6] ; [12, 17]
[9, 19] ; [50, 51]
[52, 57] ; [70, 73]
[3, 6] ; [45, 51]
[0, 4] ; [5, 8]
[9, 17] ; [116, 119]
[20, 22] ; [38, 43]
[0, 4] ; [29, 34]
[48, 53] ; [70, 74]
[36, 57] ; [58, 62]
[10, 17] ; [18, 21]
[32, 36] ; [15, 24]
[2, 6] ; [70, 75]
[0, 3] ; [26, 30]
[0, 3] ; [4, 14]
[3, 8] ; [143, 145]
[0, 8] ; [22, 28]
[0, 3] ; [34, 39]
[-1, 18] ; [73, 110]
[15, 20] ; [70, 74]
[0, 5] ; [9, 11]
[0, 3] ; [81, 88]
[2, 6] ; [101, 103]
[4, 9] ; [134, 136]
[72, 77] ; [128, 132]
[19, 21] ; [2, 6]
[0, 6] ; [46, 53]
[2, 12] ; [13, 18]
[15, 20] ; [109, 115]
[68, 76] ; [83, 88]
[0, 6] ; [68, 73]
[131, 136] ; [2, 6]
[0, 11] ; [12, 15]
[83, 88] ; [66, 70]
[0, 5] ; [16, 23]
[0, 4] ; [65, 71]
[0, 4] ; [141, 145]
[0, 6] ; [24, 27]
[2, 6] ; [45, 51]
[14, 18] ; [29, 33]
[6, 9] ; [0, 4]
[6, 9] ; [29, 32]
[0, 8] ; [13, 16]
[0, 3] ; [9, 12]
[0, 3] ; [7, 12]
[51, 56] ; [7, 14]
[34, 41] ; [107, 109]
[45, 53] ; [9, 13]
[4, 10] ; [51, 53]
[24, 28] ; [-1, 17]
[8, 19] ; [21, 29]
[4, 9] ; [32, 37]
[92, 96] ; [76, 80]
[0, 3] ; [5, 9]
[0, 6] ; [27, 32]
[21, 27] ; [93, 99]
[-1, 18] ; [32, 36]
[0, 6] ; [71, 74]
[0, 7] ; [81, 85]
[7, 14] ; [38, 41]
[17, 19] ; [61, 66]
[4, 10] ; [87, 89]
[0, 3] ; [44, 46]
[15, 23] ; [66, 74]
[1, 6] ; [100, 104]
[0, 5] ; [128, 135]
[-1, 18] ; [10, 14]
[3, 7] ; [38, 41]
[21, 24] ; [67, 69]
[0, 2] ; [44, 48]
[52, 61] ; [67, 72]
[0, 8] ; [101, 105]
[1, 6] ; [108, 112]
[22, 24] ; [3, 10]
[0, 6] ; [33, 37]
[40, 45] ; [142, 146]
[0, 6] ; [71, 73]
[27, 32] ; [10, 16]
[0, 5] ; [9, 17]
[0, 7] ; [16, 22]
[0, 3] ; [7, 15]
[13, 20] ; [21, 25]
[3, 8] ; [56, 60]
[0, 3] ; [-1, 17]
[7, 11] ; [64, 66]
[6, 11] ; [152, 161]
[0, 7] ; [156, 160]
[13, 17] ; [113, 118]
[0, 5] ; [9, 14]
[34, 36] ; [37, 44]
[25, 33] ; [129, 137]
[3, 8] ; [48, 72]
[0, 3] ; [11, 16]
[3, 11] ; [52, 54]
[0, 3] ; [54, 58]
[23, 25] ; [29, 33]
[0, 6] ; [11, 14]
[6, 11] ; [6, 8]
[4, 9] ; [60, 64]
[0, 9] ; [15, 19]
[4, 12] ; [94, 98]
[0, 6] ; [47, 56]
[-1, 18] ; [17, 28]
[0, 7] ; [43, 47]
[0, 4] ; [54, 59]
[11, 16] ; [188, 190]
[20, 25] ; [38, 41]
[-1, 18] ; [84, 88]
[0, 5] ; [7, 17]
[7, 10] ; [48, 53]
[6, 13] ; [49, 55]
[9, 11] ; [83, 87]
[192, 198] ; [9, 13]
[48, 50] ; [6, 12]
[37, 40] ; [70, 75]
[6, 11] ; [53, 59]
[96, 98] ; [63, 68]
[63, 69] ; [0, 9]
[147, 155] ; [156, 188]
[-1, 18] ; [164, 167]
[2, 6] ; [107, 111]
[13, 18] ; [34, 39]
[0, 9] ; [33, 36]
[0, 5] ; [36, 38]
[0, 8] ; [19, 21]
[25, 32] ; [91, 100]
[0, 6] ; [126, 132]
[0, 6] ; [10, 15]
[0, 10] ; [90, 99]
[4, 12] ; [37, 43]
[0, 5] ; [9, 11]
[3, 7] ; [64, 71]
[0, 4] ; [5, 9]
[3, 10] ; [19, 22]
[0, 4] ; [25, 31]
[6, 8] ; [14, 16]
[0, 11] ; [38, 40]
[-1, 18] ; [51, 53]
[3, 8] ; [71, 76]
[2, 8] ; [17, 23]
[63, 65] ; [-1, 17]
[2, 4] ; [133, 138]
[0, 5] ; [11, 16]
[7, 9] ; [34, 37]
[45, 49] ; [96, 98]
[3, 19] ; [20, 24]
[46, 49] ; [85, 87]
[44, 50] ; [6, 9]
[3, 11] ; [-1, 17]
[0, 3] ; [46, 48]
[4, 14] ; [37, 42]
[3, 6] ; [130, 133]
[-1, 18] ; [36, 50]
[12, 19] ; [59, 62]
[0, 5] ; [33, 38]
[23, 30] ; [81, 84]
[9, 12] ; [95, 96]
[7, 11] ; [22, 29]
[29, 37] ; [38, 51]
[6, 10] ; [37, 41]
[0, 6] ; [40, 44]
[2, 7] ; [0, 7]
[20, 25] ; [7, 14]
[0, 7] ; [80, 90]
[0, 5] ; [35, 40]
[0, 5] ; [26, 30]
[0, 3] ; [7, 13]
[0, 5] ; [78, 81]
[62, 65] ; [91, 93]
[26, 29] ; [37, 43]
[2, 8] ; [15, 33]
[0, 6] ; [30, 38]
[0, 4] ; [28, 32]
[3, 6] ; [10, 26]
[0, 5] ; [19, 23]
[0, 7] ; [23, 27]
[0, 2] ; [6, 11]
[0, 5] ; [44, 48]
[6, 9] ; [70, 76]
[8, 14] ; [79, 83]
[29, 37] ; [38, 51]
[0, 4] ; [13, 21]
[0, 3] ; [5, 7]
[0, 5] ; [78, 84]
[4, 11] ; [58, 62]
[3, 9] ; [-1, 17]
[0, 5] ; [32, 35]
[0, 4] ; [114, 121]
[2, 4] ; [33, 39]
[16, 21] ; [27, 29]
[1, 5] ; [145, 153]
[0, 5] ; [51, 58]
[0, 6] ; [9, 15]
[3, 8] ; [125, 131]
[40, 43] ; [68, 72]
[3, 11] ; [76, 78]
[18, 21] ; [6, 9]
[39, 43] ; [14, 23]
[2, 7] ; [40, 46]
[0, 8] ; [168, 169]
[-1, 18] ; [91, 94]
[24, 28] ; [71, 76]
[2, 5] ; [16, 26]
[0, 7] ; [41, 53]
[98, 103] ; [50, 55]
[0, 3] ; [83, 85]
[12, 15] ; [7, 11]
[67, 71] ; [148, 173]
[0, 7] ; [11, 14]
[3, 9] ; [105, 109]
[29, 31] ; [73, 77]
[1, 11] ; [25, 30]
[7, 11] ; [29, 31]
[3, 9] ; [19, 24]
[3, 9] ; [90, 97]
[2, 7] ; [71, 75]
[12, 14] ; [25, 27]
[14, 17] ; [0, 6]
[3, 7] ; [16, 37]
[0, 6] ; [46, 50]
[2, 8] ; [55, 58]
[25, 30] ; [52, 56]
[0, 2] ; [124, 126]
[0, 3] ; [52, 57]
[6, 10] ; [25, 29]
[11, 17] ; [20, 27]
[6, 11] ; [70, 72]
[0, 6] ; [7, 12]
[0, 10] ; [15, 17]
[0, 5] ; [14, 20]
[0, 3] ; [50, 55]
[7, 12] ; [79, 83]
[0, 10] ; [47, 51]
[0, 5] ; [36, 38]
[0, 4] ; [82, 86]
[50, 52] ; [53, 60]
[4, 9] ; [96, 100]
[0, 8] ; [24, 32]
[28, 34] ; [68, 71]
[0, 1] ; [33, 37]
[7, 9] ; [25, 32]
[8, 18] ; [56, 63]
[4, 6] ; [110, 113]
[0, 10] ; [45, 51]
[0, 3] ; [75, 82]
[94, 99] ; [116, 120]
[0, 7] ; [11, 13]
[0, 4] ; [5, 9]
[5, 9] ; [71, 76]
[0, 3] ; [16, 20]
[0, 8] ; [32, 35]
[2, 9] ; [69, 71]
[1, 3] ; [25, 27]
[0, 7] ; [66, 69]
[2, 11] ; [77, 82]
[12, 15] ; [7, 9]
[0, 6] ; [70, 74]
[0, 10] ; [15, 17]
[0, 5] ; [50, 52]
[0, 6] ; [159, 166]
[0, 8] ; [-1, 17]
[0, 2] ; [51, 61]
[8, 14] ; [24, 28]
[0, 4] ; [64, 66]
[0, 3] ; [13, 22]
[16, 21] ; [80, 82]
[6, 9] ; [23, 27]
[0, 2] ; [30, 35]
[63, 70] ; [73, 78]
[4, 8] ; [104, 114]
[4, 10] ; [4, 8]
[2, 11] ; [78, 80]
[0, 2] ; [50, 52]
[5, 10] ; [219, 225]
[0, 5] ; [9, 13]
[0, 8] ; [18, 24]
[2, 11] ; [37, 42]
[2, 4] ; [5, 9]
[3, 6] ; [70, 74]
[0, 5] ; [24, 28]
[7, 14] ; [22, 25]
[0, 4] ; [71, 73]
[0, 4] ; [38, 42]
[5, 15] ; [96, 100]
[6, 10] ; [25, 29]
[0, 5] ; [9, 16]
[8, 16] ; [20, 26]
[68, 70] ; [3, 8]
[11, 15] ; [41, 43]
[53, 59] ; [29, 35]
[3, 13] ; [74, 83]
[4, 9] ; [55, 58]
[5, 11] ; [79, 83]
[40, 47] ; [61, 64]
[17, 24] ; [9, 17]
[6, 13] ; [34, 39]
[1, 6] ; [17, 23]
[15, 19] ; [36, 43]
[0, 3] ; [51, 54]
[9, 15] ; [27, 29]
[0, 11] ; [32, 36]
[0, 5] ; [28, 38]
[35, 39] ; [96, 100]
[0, 3] ; [24, 33]
[0, 2] ; [19, 24]
[0, 3] ; [9, 12]
[52, 58] ; [14, 19]
[0, 5] ; [44, 48]
[0, 3] ; [26, 28]
[71, 74] ; [30, 34]
[0, 7] ; [15, 27]
[43, 46] ; [3, 5]
[36, 42] ; [22, 28]
[2, 8] ; [69, 74]
[6, 11] ; [22, 29]
[12, 15] ; [109, 111]
[0, 3] ; [5, 10]
[3, 8] ; [34, 37]
[9, 14] ; [38, 44]
[0, 5] ; [29, 31]
[3, 9] ; [94, 96]
[6, 9] ; [92, 98]
[4, 8] ; [-1, 17]
[0, 9] ; [10, 16]
[3, 7] ; [12, 27]
[0, 7] ; [17, 21]
[0, 4] ; [158, 160]
[24, 28] ; [3, 9]
[0, 5] ; [118, 121]
[7, 14] ; [58, 66]
[118, 130] ; [168, 174]
[0, 2] ; [199, 202]
[6, 10] ; [52, 56]
[2, 7] ; [120, 128]
[14, 24] ; [48, 53]
[13, 18] ; [110, 119]
[0, 5] ; [159, 163]
[18, 25] ; [95, 102]
[11, 15] ; [21, 23]
[0, 5] ; [22, 28]
[0, 4] ; [8, 12]
[0, 6] ; [10, 17]
[32, 37] ; [67, 69]
[85, 92] ; [93, 104]
[3, 12] ; [136, 141]
[0, 2] ; [32, 38]
[32, 37] ; [-1, 17]
[86, 91] ; [24, 28]
[0, 5] ; [44, 49]
[19, 21] ; [9, 14]
[3, 7] ; [12, 26]
[32, 43] ; [20, 27]
[0, 3] ; [19, 23]
[2, 7] ; [34, 35]
[11, 14] ; [77, 84]
[7, 13] ; [61, 66]
[2, 8] ; [103, 110]
[0, 7] ; [21, 25]
[0, 4] ; [12, 17]
[0, 7] ; [60, 62]
[44, 51] ; [89, 95]
[0, 2] ; [-1, 17]
[4, 9] ; [105, 112]
[9, 14] ; [52, 59]
[0, 3] ; [-1, 17]
[59, 65] ; [102, 105]
[0, 6] ; [15, 22]
[37, 42] ; [154, 160]
[85, 88] ; [44, 51]
[0, 5] ; [55, 59]
[13, 21] ; [21, 32]
[19, 23] ; [60, 65]
[27, 30] ; [11, 16]
[0, 3] ; [62, 73]
[0, 5] ; [28, 30]
[16, 21] ; [8, 13]
[2, 8] ; [162, 163]
[0, 10] ; [85, 88]
[37, 44] ; [53, 60]
[6, 16] ; [28, 31]
[2, 7] ; [61, 65]
[0, 5] ; [33, 37]
[0, 6] ; [54, 62]
[0, 2] ; [29, 31]
[2, 9] ; [68, 71]
[0, 3] ; [5, 14]
[0, 10] ; [81, 84]
[3, 12] ; [74, 76]
[0, 3] ; [6, 9]
[34, 41] ; [27, 31]
[10, 17] ; [82, 85]
[60, 68] ; [99, 103]
[0, 9] ; [43, 46]
[0, 10] ; [14, 18]
[51, 55] ; [75, 78]
[0, 9] ; [198, 208]
[0, 5] ; [18, 22]
[0, 5] ; [140, 142]
[0, 3] ; [7, 9]
[9, 14] ; [54, 61]
[6, 11] ; [54, 56]
[0, 8] ; [107, 113]
[0, 3] ; [83, 91]
[0, 5] ; [24, 26]
[0, 8] ; [20, 22]
[0, 6] ; [-1, 17]
[33, 37] ; [-1, 17]
[0, 6] ; [20, 22]
[0, 6] ; [25, 31]
[11, 15] ; [39, 44]
[2, 8] ; [61, 63]
[29, 35] ; [66, 68]
[0, 5] ; [21, 29]
[0, 7] ; [23, 30]
[46, 54] ; [20, 24]
[6, 12] ; [16, 19]
[0, 7] ; [54, 59]
[0, 6] ; [9, 13]
[23, 33] ; [145, 150]
[16, 38] ; [39, 43]
[6, 12] ; [36, 38]
[2, 10] ; [165, 169]
[3, 7] ; [64, 71]
[27, 33] ; [63, 68]
[-1, 18] ; [13, 19]
[17, 22] ; [61, 69]
[14, 22] ; [86, 93]
[0, 9] ; [54, 56]
[0, 3] ; [5, 14]
[0, 6] ; [13, 18]
[9, 11] ; [41, 42]
[0, 3] ; [14, 18]
[56, 63] ; [64, 82]
[3, 9] ; [50, 54]
[0, 6] ; [69, 79]
[81, 85] ; [92, 96]
[9, 12] ; [44, 46]
[0, 6] ; [52, 55]
[21, 29] ; [43, 48]
[7, 12] ; [20, 23]
[0, 7] ; [64, 68]
[43, 46] ; [91, 96]
[83, 85] ; [23, 32]
[0, 6] ; [20, 23]
[18, 21] ; [40, 42]
[0, 4] ; [76, 81]
[3, 5] ; [16, 20]
[17, 23] ; [0, 2]
[34, 38] ; [68, 71]
[9, 19] ; [38, 47]
[7, 18] ; [41, 48]
[0, 3] ; [25, 29]
[18, 23] ; [59, 73]
[0, 6] ; [20, 25]
[35, 42] ; [17, 22]
[0, 5] ; [7, 12]
[3, 11] ; [20, 48]
[-1, 18] ; [12, 17]
[89, 92] ; [34, 40]
[0, 2] ; [112, 117]
[0, 7] ; [44, 48]
[-1, 18] ; [120, 123]
[0, 4] ; [8, 14]
[12, 17] ; [56, 60]
[41, 45] ; [6, 10]
[25, 27] ; [107, 113]
[3, 9] ; [43, 51]
[7, 15] ; [55, 65]
[2, 9] ; [69, 75]
[83, 90] ; [108, 115]
[28, 32] ; [21, 26]
[0, 7] ; [112, 116]
[37, 43] ; [15, 18]
[0, 4] ; [7, 12]
[0, 4] ; [79, 92]
[0, 6] ; [54, 59]
[0, 5] ; [48, 52]
[2, 4] ; [-1, 17]
[3, 13] ; [121, 123]
[0, 8] ; [19, 23]
[4, 12] ; [138, 145]
[110, 115] ; [144, 146]
[2, 7] ; [103, 108]
[7, 10] ; [20, 25]
[2, 9] ; [43, 47]
[49, 53] ; [69, 72]
[63, 66] ; [131, 133]
[22, 28] ; [2, 7]
[110, 113] ; [153, 157]
[3, 13] ; [171, 174]
[0, 6] ; [21, 30]
[0, 4] ; [17, 21]
[6, 11] ; [79, 85]
[9, 12] ; [2, 8]
[54, 60] ; [70, 74]
[0, 7] ; [27, 33]
[0, 10] ; [161, 163]
[10, 15] ; [65, 67]
[0, 5] ; [22, 32]
[1, 5] ; [15, 19]
[0, 7] ; [27, 31]
[0, 8] ; [25, 29]
[32, 38] ; [66, 68]
[3, 7] ; [92, 101]
[0, 2] ; [126, 144]
[3, 6] ; [10, 18]
[136, 144] ; [74, 81]
[127, 132] ; [71, 73]
[6, 12] ; [16, 21]
[39, 42] ; [151, 155]
[0, 5] ; [9, 16]
[58, 62] ; [9, 12]
[27, 33] ; [18, 22]
[1, 7] ; [31, 34]
[118, 121] ; [48, 57]
[2, 6] ; [76, 77]
[5, 10] ; [34, 38]
[3, 12] ; [22, 42]
[0, 7] ; [30, 32]
[0, 6] ; [26, 30]
[2, 8] ; [15, 36]
[0, 3] ; [24, 27]
[0, 5] ; [98, 104]
[2, 5] ; [47, 51]
[54, 60] ; [75, 77]
[3, 12] ; [33, 43]
[0, 4] ; [78, 80]
[6, 12] ; [24, 27]
[50, 53] ; [11, 22]
[12, 18] ; [103, 107]
[1, 4] ; [106, 109]
[3, 8] ; [70, 77]
[0, 6] ; [71, 74]
[2, 7] ; [4, 5]
[16, 20] ; [0, 3]
[2, 11] ; [95, 102]
[0, 7] ; [56, 65]
[3, 8] ; [44, 50]
[6, 10] ; [15, 17]
[25, 31] ; [41, 45]
[0, 3] ; [43, 53]
[0, 4] ; [69, 74]
[71, 79] ; [3, 11]
[48, 56] ; [57, 61]
[7, 11] ; [75, 77]
[0, 10] ; [11, 41]
[38, 42] ; [23, 25]
[8, 15] ; [21, 25]
[0, 6] ; [110, 115]
[6, 12] ; [73, 75]
[0, 4] ; [65, 69]
[3, 7] ; [158, 162]
[4, 7] ; [70, 72]
[5, 9] ; [13, 19]
[7, 11] ; [78, 81]
[0, 5] ; [77, 81]
[3, 7] ; [86, 95]
[4, 8] ; [48, 52]
[4, 10] ; [84, 88]
[16, 19] ; [63, 65]
[53, 56] ; [10, 14]
[78, 80] ; [81, 86]
[37, 40] ; [58, 60]
[60, 62] ; [71, 75]
[21, 26] ; [62, 67]
[0, 8] ; [26, 31]
[0, 2] ; [60, 62]
[7, 10] ; [46, 49]
[3, 6] ; [44, 48]
[25, 29] ; [50, 55]
[8, 13] ; [56, 61]
[2, 7] ; [92, 102]
[4, 10] ; [21, 27]
[9, 14] ; [44, 46]
[9, 12] ; [0, 6]
[2, 6] ; [58, 63]
[-1, 18] ; [34, 39]
[3, 11] ; [17, 27]
[2, 7] ; [103, 105]
[195, 202] ; [233, 237]
[9, 14] ; [15, 18]
[3, 9] ; [0, 3]
[0, 5] ; [38, 40]
[0, 8] ; [13, 15]
[0, 3] ; [42, 56]
[6, 10] ; [12, 15]
[4, 9] ; [40, 49]
[32, 38] ; [52, 54]
[0, 5] ; [26, 28]
[46, 49] ; [147, 154]
[0, 8] ; [99, 106]
[36, 45] ; [88, 101]
[10, 14] ; [22, 27]
[6, 10] ; [134, 136]
[0, 5] ; [24, 27]
[0, 5] ; [0, 5]
[2, 9] ; [48, 50]
[0, 10] ; [100, 108]
[24, 29] ; [11, 16]
[9, 18] ; [27, 30]
[4, 12] ; [36, 42]
[19, 22] ; [12, 16]
[0, 4] ; [76, 82]
[0, 6] ; [74, 81]
[0, 4] ; [34, 40]
[0, 2] ; [5, 9]
[96, 106] ; [149, 153]
[3, 5] ; [83, 88]
[8, 13] ; [124, 128]
[0, 8] ; [34, 43]
[9, 13] ; [37, 41]
[0, 6] ; [7, 12]
[0, 5] ; [64, 69]
[9, 16] ; [35, 45]
[0, 7] ; [22, 29]
[57, 60] ; [73, 76]
[21, 23] ; [8, 10]
[0, 3] ; [22, 27]
